path,name,internal_id,relative_path,type,size
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no232015,license.txt,3441362042552070437576859712240392017,34/41/36,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no242015,Of_24_-_13-07-15_-_Sec._Casa_Civil_pdf.pdf,145658345140330819778153603422548906915,14/56/58,application/pdf,719533
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no242015,license.txt,73212286035789179674348966887805144572,73/21/22,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no252015,Of_25_-_14-07-15_-_Arquivo_Publico_Mineiro_-_julho_2015_1_pdf.pdf,84751293480851400997209403822176941680,84/75/12,application/pdf,615998
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no252015,license.txt,160211053331888495062041966699129692576,16/02/11,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no262015,Of_26_-_15-07-15_-_Sec._Casa_Civil_pdf.pdf,150750881931157636554147828354190644312,15/07/50,application/pdf,669811
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no262015,license.txt,111920363531135077868733160478523332232,11/19/20,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no272015,Of_27_-_22_-_07-_15_-_Sec._DH_-_demandas_pdf.pdf,25909750773415025838424549515869347000,25/90/97,application/pdf,1192960
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no272015,license.txt,94457285624831021555791628176960656102,94/45/72,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no282015,Of_28_-_22-07-15_-_CGE_sessao_Dra_Flavia_pdf.pdf,112825970951933893417726710671015375054,11/28/25,application/pdf,744640
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no282015,license.txt,107126200948686720596904965415951066935,10/71/26,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no292015,Of_29_-_31_-_07-_15_-_Sec._DH_-_demandas_2_pdf.pdf,11888430087744449600429062870936612164,11/88/84,application/pdf,738337
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no292015,license.txt,17114897856073338714888598345595628708,17/11/48,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no322015,Of_32_-_03-09-15_-_Presidente_do_Conedh__09.09.15_pdf.pdf,58138027298934245992706679962953139962,58/13/80,application/pdf,842784
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no322015,license.txt,53629673068715334608536115567622304557,53/62/96,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no332015,Of_33_-_18-09-15_-_Sec._Casa_Civil_-_cessao_de_estagiario_versa.pdf,55217016259193684231967533556841782212,55/21/70,application/pdf,841815
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no332015,license.txt,110077447838931896009530427526736799642,11/00/77,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no342015,Of_34_-_18-09-15_-_Presidente_da_Comissao_da_Anistia_pdf.pdf,166404432838595764554120295741978385990,16/64/04,application/pdf,946963
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no342015,license.txt,71375276173623809281088827666208655033,71/37/52,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no352015,Of_35_-_23.09.15__Reitor_UFMG_Resposta_a_oficio_pdf.pdf,146316520320192267634175979586085878213,14/63/16,application/pdf,663959
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no352015,license.txt,133890274139357797093087715302037758276,13/38/90,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no362015,Of_36_-_07_-_10-_15_-_Sec._Direitos_Humanos_Subsecretario_solicitacoes_pdf.pdf,129648605033427217231231823398852380183,12/96/48,application/pdf,718184
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no362015,license.txt,158602150320050563721663254009709087460,15/86/02,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no372015,Of_37_-_07_-_10-_15_-_Sec._Direitos_Humanos_Subsecretario_outra.pdf,102561628499437627836485526246958762250,10/25/61,application/pdf,729583
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no372015,license.txt,93812654298712633143393206280474717525,93/81/26,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no382015,Of_38_-_22_-_10-_15_-_Antonio-Dias_Entregar_de_documentos_pdf.pdf,57038586721808998274947989491382538506,57/03/85,application/pdf,632935
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no382015,license.txt,24435746247684450706840852144451307960,24/43/57,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no392015,Of_39_-_22_-_10-_15_-_Thales-Fernandes_Entregar_de_documentos_p.pdf,40331243246724515928859455640148246582,40/33/12,application/pdf,600445
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no392015,license.txt,152667389682275239543327672293655281681,15/26/67,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no402015,Of_40_-_12-11-15_-_Secretario_Nimario_pdf.pdf,53364113763631058956523206439770544238,53/36/41,application/pdf,695441
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no402015,license.txt,63878211728120083133742970537271023595,63/87/82,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no412015,Of_41-_13-11-15_-_ALMG_Dep._Marilia_Campos_Comissao_Participaca.pdf,151796200687844825911649003542122757503,15/17/96,application/pdf,648991
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no412015,license.txt,33809353148420873860458310156021802064,33/80/93,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no422015,Of_42_-_16-11-15_-_Subsecretario_Leonardo_Nader_Autorizacao_dos_Spots_pdf.pdf,121405354041439094487597670241670309303,12/14/05,application/pdf,619732
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no422015,license.txt,117723796108679732766491029798749931824,11/77/23,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no442015,Of_44-_19-11-15_-_Subsecretario_Leonardo_Nader__Envio_de_convit.pdf,4344217456688740914731333613009343283,43/44/21,application/pdf,658948
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no442015,license.txt,70662564584219305725955941703905416887,70/66/25,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no462015,Of_46-_25-11-15_-_Arquivo_Publico_Mineiro_Autorizacao_Nayara_Pe.pdf,139223804991855096765036799915968563242,13/92/23,application/pdf,726399
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no462015,license.txt,27114379353671806545206172409811891899,27/11/43,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no472015,Of_47-_25-11-15_-_Arquivo_Publico_Mineiro_Autorizacao_Raquel_kh.pdf,120397010084130895528612128667350169420,12/03/97,application/pdf,733749
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no472015,license.txt,15321977895566525088720970901387993713,15/32/19,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no482015,Of_48_-_10-12-15_-_PUCMINAS_-Reitor_Grupo_de_integracao_pdf.pdf,101967081775432870308642248654329571175,10/19/67,application/pdf,719989
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no482015,license.txt,102994939581164234258780119585094841451,10/29/94,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no492015,Of_49_-_10-12-15_-_Sindicato_dos_Jornalistas_-_Grupo_de_integra.pdf,82827461230105180705374102438055730917,82/82/74,application/pdf,670701
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no492015,license.txt,36368397756753795366225977100012570116,36/36/83,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no022015,Of_02_-_08-01-15-_agradecimento_OABMG-_EVENTO_COVEMG.pdf,20306821196117732013830706130372211694,20/30/68,application/pdf,706719
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no022015,license.txt,100636761541962625967843775782318670357,10/06/36,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no032015,Of_03_-_12-01-15-_agradecimento_IOF_pdf.pdf,132646073742405642927024350026190983932,13/26/46,application/pdf,751160
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no032015,license.txt,104058479730290976478258731313485282319,10/40/58,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no042015,Of_04_-_12-01-15-_Devolucao_de_documentos_JMMG_pdf.pdf,31932165750603965098749691391957967240,31/93/21,application/pdf,702969
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Emitidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Oficio_no042015,license.txt,119205039587427675237248359340992278337,11/92/05,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Secretaria_de_Estado_de_Casa_Civil,Casa_Civil_Autorizacao_do_site_da_Covemg_02.06.15.pdf,32558573194767320097019537529656883418,32/55/85,application/pdf,376649
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Secretaria_de_Estado_de_Casa_Civil,license.txt,66385835439036202713898817222022316323,66/38/58,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Arquivo_Nacional__CDs_documentos_solicitados,Arquivo_Nacional_CDs_com_documentos_solicitados__20.05.15.pdf,4321889817432477181081454444772920922,43/21/88,application/pdf,655148
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Arquivo_Nacional__CDs_documentos_solicitados,license.txt,47630932785900657599151548287768366889,47/63/09,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Arquivo_Nacional_CDs_-_documentos_solicitados,Arquivo_Nacional_CDs_docs_solicitados_01.07.15.pdf,103684047627183507765105774990158277948,10/36/84,application/pdf,524592
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Arquivo_Nacional_CDs_-_documentos_solicitados,license.txt,5240411029280217158749141077500673274,52/40/41,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Arquivo_Nacional_CDs_documentos_solicitados,Arquivo_Nacional_CDs_documentos_solicitados__19.06.15.pdf,24493861058910622337426111437015673243,24/49/38,application/pdf,516851
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Arquivo_Nacional_CDs_documentos_solicitados,license.txt,129844746431380909683727211646836138001,12/98/44,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Camara_Municipal_de_Montes_Claros,Camara_Municipal_de_Montes_Claros__14.08.15.pdf,105062565234093579199020191079470315508,10/50/62,application/pdf,909402
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Camara_Municipal_de_Montes_Claros,license.txt,54625668323359374997342934845430957789,54/62/56,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Secretaria_de_Estado_de_Casa_Civil,Casa_Civil_Esclarecimento_sobre_caso_Leonardo_Caldeira_15.06.pdf,99326108270190404245904310564522072050,99/32/61,application/pdf,423934
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Secretaria_de_Estado_de_Casa_Civil,license.txt,96003686871888834097205331822489828727,96/00/36,text/plain; charset=utf-8,1748
/home/tiagoslg/projects/dspace-covemg/DSpace_COVEMG/01._A_COMISSAO_DA_VERDADE_EM_MINAS_GERAIS__HISTORIA_E_ATUACAO/Comissao_da_Verdade_em_Minas_Gerais_2015/Oficios_Recebidos_pela_Comissao_da_Verdade_em_Minas_Gerais_2015/Secretaria_de_Estado_de_Casa_Civil,Casa_Civil_resposta_de_solicitacao_de_estagiario09.11.15.pdf,56251680204322932122132807243142232146,56/25/16,application/pdf,297817
